ID,Text
10445,Atente-se s observaes: Cuidado na delimitao do tema; o seu fugiu das propostas expostas pelo professor; Todo projeto deve conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; Se no cronograma voc mostrar atividades a serem executadas e quando a pesquisa ainda ser desenvolvida; por que utilizar-se de datas que j passaram?; Erro na formatao das referncias. Abraos. Evelndia Rodrigues (Tutora a Distancia)
10446,Mais ateno formatao de referncias bibliogrficas. Abraos. Evelndia Rodrigues (Tutora a distncia)
10447,Atente-se s observaes: As margens no foram configuradas corretamente; Todo projeto deve conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; Abraos. Evelndia Rodrigues (Tutora a distncia)
10448,Seu trabalho no condiz com um projeto de pesquisa. O projeto deveria conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Abraos. Evelndia Rodrigues (Tutora a distncia)
10449,Atente-se s observaes: A formatao das margens e das referncias bibliogrficas esto equivocadas; O projeto deveria conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; Abraos. Evelndia Rodrigues (Tutora a distncia)
10450,Atente-se s observaes: A formatao das margens de seu trabalho no condiz com as normas da ABNT;O projeto deveria conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; Abraos. Evelndia Rodrigues (Tutora a distncia)
10452,Atente-se s observaes: Faltou a folha de rosto; As margens; o espaamento e as referncias no foram devidamente configurados; Abraos. Evelndia Rodrigues (Tutora a distncia)
10453,Atente-se s observaes: No cronograma no ficou claro as atividades a serem executadas no projeto. Abraos. Evelndia Rodrigues (Tutora a distncia)
10455,Atente-se s observaes: As margens e as referncias bibliogrficas no foram configuras conforme s normas; Abraos. Evelndia Rodrigues (Tutora a distncia)
10457,Atente-se s observaes: O tamanho da fonte no ttulo deve ser 12; A sua metodologia no ficou clara; As referncias no foram formatadas conforme as normas. Abraos. Evelndia Rodrigues (Tutora a distncia)
10458,Atente-se s observaes: O espaamento no foi configurado conforme s normas; O tamanho da fonte do cronograma e das referncias no podem ser inferiores a 12; Abraos. Evelndia Rodrigues (Tutora a distncia)
10466,"Seu trabalho cumpriu com uma parte do solicitado; porm encontrei trechos copiados da internet. Sabemos que apenas podemos utilizar trechos de textos de outros em forma de citao. Tambm importante que voc atente mais para a formatao de acordo com as regras da ABNT estudadas na disciplina de metodologia cientfica. Tambm faltou a contracapa. Seguem os links onde encontrei partes do texto: <a href=\""http://noticias.terra.com.br/educacao/nova-ortografia-resignados-linguistas-comentam-falhas;c19500038dddb310VgnVCM20000099cceb0aRCRD.html\"">http://noticias.terra.com.br/educacao/nova-ortografia-resignados-linguistas-comentam-falhas;c19500038dddb310VgnVCM20000099cceb0aRCRD.html</a> <a href=\""http://www.fflch.usp.br/dlcv/lport/pdf/mes/07.pdf\"">http://www.fflch.usp.br/dlcv/lport/pdf/mes/07.pdf</a> "
10468,Ol. Voc fez uma pequena reflexo sobre a reforma ortogrfica; mas faltaram as entrevistas com os professores e alunos; as referncias; alm de seu trabalho no estar bem formatado de acordo com as normas da ABNT.
10470,Seu texto est bem elaborado em relao reflexo sobre a reforma ortogrfica; porm senti apenas a necessidade de esclarecer mais dentro do texto que informaes foram captadas nas entrevistas; apenas para ficar mais claro. necessrio que formate seus trabalhos acadmicos de acordo com as normas da ABNT. Porm informo que no geral est muito bom.
10472,O trabalho de vocs est bem elaborado; porm seria importante voc citar a escola onde fez as entrevistas; onde captou as informaes que foram expostas.
10492,Atente-se s observaes: O ttulo acompanha todo o texto com fonte tamanho 14; O projeto deveria conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; As referncias no foram configuradas corretamente. Abraos. Evelndia Rodrigues (Tutora a distncia)
10507,A atividade pede para elaborar um esquema com o ciclo de vida de um invertebrado parasito do homem ( maquete ou desenho desenvolvido pelo aluno) ; o mapa com a localizao deste animal; alm de alguns detalhes exigidos na webquest.
10515,Leonardo a atividade era : Ler os Parmetros Curriculares Nacionais (PCNs) no que tange ao tema transversal denominado Pluralismo Cultural; 2) Ler o texto de Souza (2005) citado nas referncias; 3) Produzir um texto com duas pginas digitadas sobre a relao entre Pluralismo Cultural; Diversidade e Polticas de incluso escolar. Ao final desta webquest; os alunos devero ter problematizado; de forma sistemtica e consistente; temas como poltica de cotas; incluso social; alteridade;etc. No seu texto nohouve aprofundamento sobre os temaspoltica de cotas; incluso social; alteridade;etc. E tambmsenti falta da abordagem especificamente sobre os PCNs; Temas solicitados na atividade tambm. Embora no concorde vou alterar a sua nota de 1;5 para 2;0. Reflita um pouco mais sobre o seu texto. Ok?
10544,A atividade foi postada trocada.
10602,Seu trabalho cumpriu com os requisitos solicitados; mas indico que observe mais a questo da formatao de acordo com as normas da ABNT.
10989,Introduo do trabalho retirado do link: http://www.ucs.br/etc/conferencias/index.php/anpedsul/9anpedsul/paper/viewFile/2408/931
11000,O tema foi bem abordado; mas faltou introduo.
11002,O trabalho faltou um pouco mais de informaes a respeito do tema abordado.
11560,Atente-se s observaes: Importante s alterar o tamanho da fonte e a configurao do texto (sublinhado; negrito) somente quando solicitado; e na presente no foi; O tema trabalhado no condiz com os temas propostos; Abraos. Evelndia Rodrigues (Tutora a distncia)
11561,Atente-se s observaes: O projeto deveria conter os itens: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Os outros itens que voc utilizou (reviso literria) so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; No cronograma voc no foi especfica em que perodo suas atividades sero realizadas. Abraos. Evelndia Rodrigues (Tutora a distncia)
11562,Atente-se s observaes: Os itens do sumrio devem ser enumerados; conforme mostrado no fascculo; As referncias no foram configuradas corretamente. Abraos. Evelndia Rodrigues (Tutora a distncia)
11563,Atente-se s observaes: Seu trabalho; em partes; no foi configurado e organizado conforme as normas e exigncias. Abraos. Evelndia Rodrigues (Tutora a distncia)
11564,Atente-se s observaes: Seu trabalho alm de nao ter ttulo que um item importantssimo (por mais que no seja definitivo); no apresenta organizao e itens obrigatrios solicitados pelo professor Abraos. Evelndia Rodrigues (Tutora a distncia)
11565,Atente-se s observaes: Na metodologia faltou voc mostrar como; de fato; a pesquisa ser realizada; As referncias no foram configuradas conforme s normas. Abraos. Evelndia Rodrigues (Tutora a distncia)
11566,Atente-se s observaes: As margens e as referncias no foram configuradas devidamente; No fascculo voc encontra o modelo de capa e folha de rosto corretos para um trabalho acadmico; J que se trata de aes que ainda sero realizadas; no condiz colocar; no cronograma; datas que j passaram; Abraos. Evelndia Rodrigues (Tutora a distncia)
11567,Atente-se s observaes: Apesar de apresentar os itens solicitados; o projeto no foi organizado corretamente. Cada um deles; deve constar em uma lauda (exceto os objetivos que devem vir juntos); As referncias no foram formatadas conforme indicado no fascculo da disciplina. Abraos. Evelndia Rodrigues (Tutora a distncia)
11568,Atente-se s observaes: No se tem Epgrafe em projetos; ao menos que seja solicitado pelo professor; Abraos. Evelndia Rodrigues (Tutora a distncia)
11569,Atente-se s observaes: No fascculo da disciplina voc encontra o modelo correto de como se fazer capa e folha de rosto de trabalhos acadmicos; O seu trabalho est incompleto; nele no consta: Metodologia e referncias bibliogrficas; Abraos. Evelndia Rodrigues (Tutora a distncia)
11570,Atente-se s observaes: Alterar o tamanho da fonte somente quando solicitado; o correto todo texto em tamanho 12; As referncias no foram configuradas corretamente. Abraos. Evelndia Rodrigues (Tutora a distncia)
11571,Seu trabalho no condiz com um projeto de pesquisa. Abraos. Evelndia Rodrigues (Tutora a distncia)
11572,Atente-se s observaes: As margens; as referncias e o tipo de fonte no foram configuradas corretamente; J que trata de aes futuras; na metodologia no convm utilizar verbos no passado; No ficou claro no cronograma quando as aes sero realizadas; Abraos. Evelndia Rodrigues (Tutora a distncia)
11573,O presente trabalho no condiz com um projeto de pesquisa. Abraos. Evelndia Rodrigues (Tutora a distncia)
11574,Atente-se s observaes: Na metodologia voc no exps como as atividades sero executadas. Abraos. Evelndia Rodrigues (Tutora a distncia)
11575,Atente-se s observaes: As margens e as referncias no foram configuradas conforme normas; No fascculo da disciplina voc encontra o modelo de capas para serem utilizadas em trabalhos acadmicos. Abraos. Evelndia Rodrigues (Tutora a distncia)
11600,Atente-se s observaes: No cronograma no ficou claro quando as atividades sero executadas; As referncias no foram configuradas conforme mostra no fascculo da disciplina. Abraos. Evelndia Rodrigues (Tutora a Distancia)
11614,Atente-se s observaes: O projeto deve conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Todos estes; um em cada folha. Abraos. Evelndia Rodrigues (Tutora a Distancia)
11633,Atente-se s observaes: As margens nao foram configuradas corretamente; O projeto deveria conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; Abraos. Evelndia Rodrigues (Tutora a Distancia)
11635,Atente-se s observaes: As margens e espaamento no foram configurados corretamente; O projeto deveria conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; No fascculo da disciplina h modelos de como se faz capa e folha de rosto de trabalhos acadmicos. Abraos. Evelndia Rodrigues (Tutora a Distancia)
11711,As margens e as referncias no foram formatadas corretamente; Cada item deveria constar em uma lauda. Abraos. Evelndia Rodrigues (Tutora a distncia)
11713,o jogo deveria ter sido elaborado e confeccionado por voc.
11738,Atente-se s observaes: O projeto deveria conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; Abraos. Evelndia Rodrigues (Tutora a Distancia)
11799,Voc no postou o trabalho.
11801,"Fichamento uma transcrio fiel da obra. Ex.: \""No possvel respeito aos educandos; sua dignidade; a seu ser formando-se; suaidentidade fazendo-se; se no se levam em considerao s condies em que eles vem existindo; se no se reconhece a importncia dos \""conhecimentos de experincia feitos\""com que chegam escola. O respeito devido dignidade do educando no me permitesubestimar; pior ainda; zombar do saber que ele traz consigo para a escola. (p. 37 a 38). Voc teceu comentrios a respeito da obra; assim no atendendo ao solicitado. "
11802,Como trata-se de um fichamento a parte que voc chama de citaes deveria ser o trabalho.Fichamento uma transcrio fiel da obra.
11803,O quadro fugiu um pouco do tema proposto; poderia ter sido mais direto.
11804,"O fichamento uma transcrio fiel da obra. Por ex.: \""No possvel respeito aos educandos; sua dignidade; a seu ser formando-se; suaidentidade fazendo-se; se no se levam em considerao s condies em que eles vemexistindo; se no se reconhece a importncia dos \""conhecimentos de experincia feitos\""com que chegam escola. O respeito devido dignidade do educando no me permitesubestimar; pior ainda; zombar do saber que ele traz consigo para a escola.\"" (p. 37 a 38). \"" importante salientar que o novo momento na compreenso da vida social no exclusivo de uma pessoa. A experincia ue possibilita o discurso novo social.\"" (p. 50) E assim por diante; no havendo espaos para posicionamentos. "
11816,O quadro fugiu um pouco do tema abordado.
11867,"Um fichamento a reproduo fiel de partes da obra e obrigatoriamente devem estar identificadas pelo nmero da pgina de onde foi retirada. Por ex.: \""Espero; convencido de que chegar o tempo em que; passada a estupefao em face daqueda do muro de Berlim; o mundo se refar e recusar a ditadura do mercado; fundadana perversidade de sua tica do lucro.\"" (p. 80) \"" neste sentido que jamais abandonei a minha preocupao primeira; que sempre me acompanhou; desde os comeos de minha experincia educativa.\"" (p. 81). "
11869,O fichamento esta correto; mas no era necessrio sumrio; nem consideraes finais. Pois pelo seu sumrio as ltimas citaes esto no lugar errado; na obra original elas fazem parte da ltima parte do livro; a obra tem 92 pginas; suas citaes terminam na pgina 53. ser que no tem nada de interessante nas prximas pginas?
11870,O fichamento est correto. Porm no se faz necessrio sumrio; nem consideraes. Outra coisa o livro tem 92 pginas; vocs s fazem citao at a pgina 53; ser que no h mais nada importante?
11871,Seu trabalho no est organizado de acordo com as normas do relatrio previsto pelo fascculo. mas levei em considerao os aspectos descritivos da introduo.
11926,Seu trabalho no est bem estruturado e no consegui visualizar as imagens. Faltou o elemento referencial terico
11927,Ausncia das fichas de ensaio; do referencial terico
11931,Seu trabalho no seguiu as regras orientadas para o relatrio as ficou bom. Reveja as normas de organizao.
11949,Gostei da proposta da pesquisa! S faltou buscar mais dados da atualidade.
11950,Apoderar-se do trabalho alheio crime! Podemos sim usar o trabalho do outro; mas referenciando; pegando pontos importantes e relevantes; mas enviar o trabalho do outro como sendo seu passa a ser plgio; bom tomar bastante cuidado. Att; Elieudes.
11951,texto curto e sem muita relevncia de informaes como pedia a proposta do professor.
11952,O texto deveria trazer mais contribuies da atualidade como pede a proposta.
11954,Texto muito curto e no trouxe as contribuies da atualidade como pedia a proposta.
11956,texto curto e no houve as contribuies da atualidade como pedia a proposta.
11957,No houve no texto as contribuies da atualidade.
11958,Deveria ter explorado mais as contribuies da atualidade.
11959,Gostei da sntese; mas deveria ter explorado mais.
11962,Faltaram as contribuies da atualidade; alm de um texto sem argumentos prprios.
11964,Proposta interessante; porm sem muita conexo de ideias.
11973,proposta interessante.
11974,proposta insatisfatria; pois no atingiu os pressupostos pedidos.
11976,Cuidado com os textos muito longo e sem referncia.
11986,Senti falta de mais argumentos; inclusive das contribuies da atualidade.
11988,Senti falta das contribuies; de fato!
12001,Texto muito extenso e site no confivel de informaes.
12002,texto mais enxuto e faltou as contribuies da atualidade.
12003,faltaram as contribuies da atualidade.
12005,Texto muito curto e no expressa as contribuies da atualidade.
12007,Achei interessante que trouxe ao fim as contribuies da atualidade.
12015,o texto ficou muito biogrfico.
12016,Texto muito longo e no abarca as contribuies da atualidade. ter cuidado com textos retirados sem citao da internet.
12030,ficou um texto muito focado em Darwin.
12031,texto muito longo e no traz as contribuies da atualidade.
12034,sintetizar torna-se interessante; mas faltaram as contribuies da atualidade.
12038,"Encontrei os textos do trabalho de vocs nos sites abaixo. Vocs deveriam ter produzido seu prprio texto e utilizar alguns trechinhos de outros apenas como referncia. Faltaram tambm as Referncias bibliogrficas; alm de que; o trabalho deve ser formatado de acordo com as normas da ABNT. <a href=\""http://pt.wikipedia.org/wiki/Ortografia_da_l%C3%ADngua_portuguesa\"">http://pt.wikipedia.org/wiki/Ortografia_da_l%C3%ADngua_portuguesa</a> <a href=\""http://www.portaldalinguaportuguesa.org/acordo.php\"">http://www.portaldalinguaportuguesa.org/acordo.php</a> <a href=\""http://www.soportugues.com.br/secoes/acordo_ortografico/acordo_ortografico1.php\"">http://www.soportugues.com.br/secoes/acordo_ortografico/acordo_ortografico1.php</a> "
12039,poderia ter dissertado mais sobre as contribuies da atualidade.
12040,"Seu trabalho cumpriu em parte com o que foi solicitado pois parte da entrevista da primeira professora foi encontrada nos sites abaixo relacionados. Sempre utiliza dados reais em seus trabalhos. <a href=\""http://pt.wikipedia.org/wiki/Acordo_Ortogr%C3%A1fico_de_1990\"">http://pt.wikipedia.org/wiki/Acordo_Ortogr%C3%A1fico_de_1990</a> <a href=\""http://monografias.brasilescola.com/educacao/onovo-acordo-ortografico-lingua-portuguesa.htm\"">http://monografias.brasilescola.com/educacao/onovo-acordo-ortografico-lingua-portuguesa.htm</a> "
12041,"Tratava-se de um fichamento e no de um \""resumo\"". Fichamento a reproduo fiel de partes da obra; que so identificadas pelo nmero da pgina. Por Exemplo: \""Na verdade; a curiosidade ingnua que; \""desarmada\""; esta associada ao saber do sensocomum; a mesma curiosidade que; criticizando-se; aproximando-se de forma cada vezmais metodicamente rigorosa do objeto cognoscvel; se torna curiosidadeepistemolgica. Muda de qualidade mas no de essncia.\"" (p.17) \"" prprio do pensar certo a disponibilidade ao risco; a aceitao do novo que no podeser negado ou acolhido s porque novo; assim como o critrio de recusa ao velho no apenas o cronolgico.\"" (p.19) E assim por diante. "
12054,Um fichamento necessita apenas das citaes; pois ele a transcrio fiel de partes da obra; identificadas pelo nmero de pginas.
12066,O texto apresenta vrios problemas no que diz respeito ao contedo; formatao e s normas da ABNT.
12067,sintetizar torna-se interessante; mas faltaram as contribuies da atualidade.
12068,"Fichamento a reproduo fiel de partes da obra; que so identificadas pelo nmero da pgina. Por Exemplo: \""Na verdade; a curiosidade ingnua que; \""desarmada\""; esta associada ao saber do sensocomum; a mesma curiosidade que; criticizando-se; aproximando-se de forma cada vezmais metodicamente rigorosa do objeto cognoscvel; se torna curiosidadeepistemolgica. Muda de qualidade mas no de essncia.\"" (p.17) \"" prprio do pensar certo a disponibilidade ao risco; a aceitao do novo que no podeser negado ou acolhido s porque novo; assim como o critrio de recusa ao velho no apenas o cronolgico.\"" (p.19) E assim por diante. "
12069,O texto apresenta vrios problemas no que diz respeito ao contedo; formatao e s normas da ABNT.
12077,Estimados membros do Grupo; O trabalho apresentado cumpre na sua maior parte com os requisitos formais. Quanto ao contedo; a formao de uma viso crtica no foi desenvolvida ao longo do trabalho de forma ampla. Bons estudos;
12096,Estimado membro do Grupo; O trabalho apresentado cumpre em parte os requisitos formais de apresentao. Algumas referncias apenas aparecem no final; no sendo possvel identificar as referncias em cada pargrafo. Quanto ao contedo; o trabalho em grande parte reproduz os contedos pesquisados sem a construo de uma opinio crtica. Bons estudos;
12118,Estimados membros do Grupo; O trabalho apresentado cumpre na maior parte com os requisitos formais. Quanto ao contedo; o trabalho no apresenta a construo de uma viso crtica sobre o tema. Bons estudos;
12124,faltaram as contribuies da atualidade.
12126,senti falta das contribuies da atualidade.
12130,O trabalho faltou uma introduo e o quadro poderia ter sido mais abrangente a respeito do tema proposto.
12131,Estimados Membros do Grupo; O trabalho apresentado no cumpre em parte com os requisitos formais de apresentao. Muitos pargrafos no apresentam as referidas referncias. Quanto ao contedo; o trabalho apresentado no constri uma viso crtica sobre o tema. Bons estudos;
12136,O trabalho faltou uma introduo e o quadro poderia ter sido mais abrangente a respeito do tema proposto.
12138,"Fichamento a reproduo fiel de partes da obra; que so identificadas pelo nmero da pgina. Por Exemplo: \""Na verdade; a curiosidade ingnua que; \""desarmada\""; esta associada ao saber do sensocomum; a mesma curiosidade que; criticizando-se; aproximando-se de forma cada vezmais metodicamente rigorosa do objeto cognoscvel; se torna curiosidadeepistemolgica. Muda de qualidade mas no de essncia.\"" (p.17) \"" prprio do pensar certo a disponibilidade ao risco; a aceitao do novo que no podeser negado ou acolhido s porque novo; assim como o critrio de recusa ao velho no apenas o cronolgico.\"" (p.19) E assim por diante. O trabalho deveria ser todo neste modelo. Verifiquem as normas da ABNT para fichamentos. "
12139,Estimados Membros do Grupo; O trabalho apresentado no cumpre em parte com os requisitos formais de apresentao. Muitos pargrafos no apresentam as referidas referncias. Quanto ao contedo; o trabalho apresentado no constri uma viso crtica sobre o tema. Bons estudos;
12140,Faltaram as contribuies da atualidade.
12142,faltaram as contribuies da atualidade.
12145,Voc deveria ter feito isso com o livro todo.
12147,faltou falar sobre as contribuies da atualidade.
12149,O trabalho faltou o quadro proposto na atividade e a introduo poderia ter sido em forma de um texto corrido.
12153,sintetizar torna-se interessante; mas faltou falar mais sobre as contribuies da atualidade.
12155,O trabalho faltou o quadro proposto na atividade e a introduo poderia ter sido em forma de um texto corrido.
12156,texto longo e sem referncia.
12157,"A referncia da citao feita atrves das pginas. Assim tenho como identificar no livro. Fichamento a reproduo fiel de partes da obra; que so identificadas pelo nmero da pgina. Por Exemplo: \""Na verdade; a curiosidade ingnua que; \""desarmada\""; esta associada ao saber do sensocomum; a mesma curiosidade que; criticizando-se; aproximando-se de forma cada vezmais metodicamente rigorosa do objeto cognoscvel; se torna curiosidadeepistemolgica. Muda de qualidade mas no de essncia.\"" (p.17) \"" prprio do pensar certo a disponibilidade ao risco; a aceitao do novo que no podeser negado ou acolhido s porque novo; assim como o critrio de recusa ao velho no apenas o cronolgico.\"" (p.19) E assim por diante. O trabalho deveria ser todo neste modelo. Verifiquem as normas da ABNT para fichamentos. "
12158,sintetizar torna-se interessante; mas faltou falar mais sobre as contribuies da atualidade.
12160,"A identificao deveria ser feita por pginas e no captulos. Fichamento a reproduo fiel de partes da obra; que so identificadas pelo nmero da pgina. Por Exemplo: \""Na verdade; a curiosidade ingnua que; \""desarmada\""; esta associada ao saber do sensocomum; a mesma curiosidade que; criticizando-se; aproximando-se de forma cada vezmais metodicamente rigorosa do objeto cognoscvel; se torna curiosidadeepistemolgica. Muda de qualidade mas no de essncia.\"" (p.17) \"" prprio do pensar certo a disponibilidade ao risco; a aceitao do novo que no podeser negado ou acolhido s porque novo; assim como o critrio de recusa ao velho no apenas o cronolgico.\"" (p.19) E assim por diante. O trabalho deveria ser todo neste modelo. Verifiquem as normas da ABNT para fichamentos. "
12163,O trabalho faltou capa; contra capa; referncias e uma introduo; todos esses itens so importantes num trabalho acadmico. O tema abordado ficou bom.
12165,Estimado Francisco; O trabalho apresentado no cumpre com os requisitos formais de apresentao. Muitos pargrafos no apresentam as referidas referncias. Quanto ao contedo; o trabalho apresentado no constri uma viso crtica sobre o tema. Bons estudos;
12166,resumido demais e no expos as contribuies da atualidade.
12169,sintetizar torna-se interessante; mas faltou falar mais sobre as contribuies da atualidade.
12171,sintetizar torna-se interessante; mas faltou falar mais sobre as contribuies da atualidade.
12173,"Fichamento a transcrio fiel a obra; sendo suas citaes identificadas atravs do nmero da pgina. Por exemplo: \"" prprio do pensar certo a disponibilidade ao risco; a aceitao do novo que no podeser negado ou acolhido s porque novo; assim como o critrio de recusa ao velho no apenas o cronolgico.\"" (p.20) \""O pensar certo sabe; por exemplo; que no partir dele como um dado dado; que seconforma a prtica docente crtica; mas tambm que sem ele no se funda aquela. Aprtica docente crtica...\"" (p.22) E assim por diante com todo o livro. No necessitando de resumo; consideraes; comentrios e nada do tipo. "
12174,gostei da proposta.
12186,texto muito resumido e no exps as contribuies da atualidade.
12189,faltou falar mais sobre as contribuies da atualidade.
12192,sintetizar torna-se interessante; mas faltou falar mais sobre as contribuies da atualidade.
12194,sintetizar torna-se interessante; mas faltou falar mais sobre as contribuies da atualidade. Ah! E cuidado com este site pesquisado; ele no confivel.
12195,"Fichamento a transcrio fiel a obra; sendo suas citaes identificadas atravs do nmero da pgina. Por exemplo: \"" prprio do pensar certo a disponibilidade ao risco; a aceitao do novo que no pode ser negado ou acolhido s porque novo; assim como o critrio de recusa ao velho no apenas o cronolgico.\"" (p.20) \""O pensar certo sabe; por exemplo; que no partir dele como um dado dado; que se conforma a prtica docente crtica; mas tambm que sem ele no se funda aquela. A prtica docente crtica...\"" (p.22) E assim por diante com todo o livro. No necessitando de resumo; consideraes; comentrios e nada do tipo."
12196,Estimada Ranielle; O trabalho apresentado no cumpre com os requisitos formais exigidos. Os pargrafos no apresentam as referncias exigidas. Quanto ao contedo; o trabalho apresentado no constri uma viso crtica sobre o tema. Bons estudos;
12197,"Fichamento a transcrio fiel a obra; sendo suas citaes identificadas atravs do nmero da pgina. Por exemplo: \"" prprio do pensar certo a disponibilidade ao risco; a aceitao do novo que no podeser negado ou acolhido s porque novo; assim como o critrio de recusa ao velho no apenas o cronolgico.\"" (p.20) \""O pensar certo sabe; por exemplo; que no partir dele como um dado dado; que seconforma a prtica docente crtica; mas tambm que sem ele no se funda aquela. Aprtica docente crtica...\"" (p.22) E assim por diante com todo o livro. No necessitando de resumo; consideraes; comentrios e nada do tipo. O trabalho esta bom. "
12198,texto longo efaltou falar mais sobre as contribuies da atualidade.
12199,"Fichamento a transcrio fiel a obra; sendo suas citaes identificadas atravs do nmero da pgina. Por exemplo: \"" prprio do pensar certo a disponibilidade ao risco; a aceitao do novo que no podeser negado ou acolhido s porque novo; assim como o critrio de recusa ao velho no apenas o cronolgico.\"" (p.20) \""O pensar certo sabe; por exemplo; que no partir dele como um dado dado; que seconforma a prtica docente crtica; mas tambm que sem ele no se funda aquela. Aprtica docente crtica...\"" (p.22) E assim por diante com todo o livro. No necessitando de resumo; consideraes; comentrios e nada do tipo. "
12201,sintetizar torna-se interessante; mas faltou falar mais sobre as contribuies da atualidade.
12202,Trabalho muito bom; o tema foi abordado de forma satisfatria.
12205,Trabalho copiado do link:http://www.pucpr.br/eventos/educere/educere2009/anais/pdf/3488_2050.pdf O quadro ficou bom; mas poderia ter sido mais abrangente; faltou tambm uma capa e contra capa que so indispensveis num trabalho acadmico.
12206,Trabalho bom; mas o quadro poderia ter sido mais abrangente.
12207,Trabalho bom; mas o quadro poderia ter sido mais abrangente.
12209,"O fichamento uma transcrio fiel de trechos da obra; marcados pela pgina de onde as citaes so retiradas. Ex.: \""Nos anos 60; preocupado j com esses obstculos; apelei para a conscientizao nocomo panacia; mas como um esforo de conhecimento crtico dos obstculos; valedizer; de suas razes de ser.\"" (p.31) \""...O professor que desrespeita a curiosidade doeducando; o seu gosto esttico; a sua inquietude; a sua linguagem; mais precisamente; asua sintaxe e a sua prosdia;...\"" (p.35) E assim por diante com todo o livro. Assim o trabalho apresentado no atende ao que foi solicitado. "
12215,No necessrio reflexes. Normalmente as citaes so feitas em uma sequencia (de toda a obra); ou seja; pgina aps pgina. Assim no final quando se faz a leitura existe uma sequncia de acontecimentos que fazem sentido; apesar de serem fragmentos da obra.
12216,Trabalho bom; mas o quadro poderia ter sido mais resumido; retirando apenas o essencial do tema abordado.
12217,Trabalho bom; mas o quadro poderia ter sido mais resumido; retirando apenas o essencial do tema abordado.
12218,No era preciso a parte de reflexes. Um fichamento tem apenas as citaes que normalmente so em sequencia e marcados pelas pginas. Isto feito com todo o livro.
12220,O fichamento est correto; mas insuficiente para o tamanho da obra.
12221,Trabalho bom; o tema foi abordado de forma satisfatria.
12224,"O fichamento uma transcrio fiel de trechos da obra; marcados pela pgina de onde as citaes so retiradas. Ex.: \""Nos anos 60; preocupado j com esses obstculos; apelei para a conscientizao no como panacia; mas como um esforo de conhecimento crtico dos obstculos; vale dizer; de suas razes de ser.\"" (p.31) \""...O professor que desrespeita a curiosidade do educando; o seu gosto esttico; a sua inquietude; a sua linguagem; mais precisamente; a sua sintaxe e a sua prosdia;...\"" (p.35) E assim por diante com todo o livro. "
12233,Parte do trabalho retirado do link:http://webcache.googleusercontent.com/search?q=cache:FWNK25mPu5kJ:abep.info/files/trabalhos/resumo_expandido/RE-1-4-610-0.doc+&amp;cd=1&amp;hl=pt-BR&amp;ct=clnk&amp;gl=br O quadro ficou bom; mas poderia ter sido mais abrangente.
12234,Trabalho bom; s faltou uma introduo para melhor abordagem do contedo.
12235,Trabalho bom; s faltou uma introduo para melhor abordagem do contedo.
12236,O trabalho faltou uma introduo; capa e contra capa que so indispensveis num trabalho acadmico; tambm poderia ter sido mais abrangente. Cuidado com os erros ortogrficos!
12237,Trabalho muito bom; s faltou uma introduo para uma melhor abordagem do tema proposto.
